filename,width,height,class,xmin,ymin,xmax,ymax
DD-11-_jpeg.rf.a4ec7f176bbb8c189f47825dc71276cb.jpg,640,640,Dangerous Dip,84,28,617,594
STEEPDES-47-_png.rf.a3bb35f905982480706d21fa376f7fab.jpg,640,640,Steep Desecnt,20,45,621,612
NOSTOPPING-14-_jpg.rf.a4dab11035773e93658f8c3d720c6ad2.jpg,640,640,No Stopping,366,83,604,415
SPEED_LIM-1232-_png.rf.a4e42fbe8dfc6b9148a34b64d4fd2ff0.jpg,640,640,Speed Limit -25-,115,149,502,500
SPEED_LIM-119-_png.rf.a4f1d3e5aaef22a00b55412d8b3a08e9.jpg,640,640,Speed Limit -50-,97,124,528,518
STOP-56-_png.rf.a4c560d18418167d5465ebcee12d3f37.jpg,640,640,Stop,32,36,605,602
SPEED_LIM-412-_png.rf.a49ffbcd91d6efda15e28aad9034d918.jpg,640,640,Speed limit -40-,38,256,593,576
SPEED_LIM-736-_png.rf.a46ed682c6820f688802765e3d102cfe.jpg,640,640,Speed Limit -90-,83,117,565,530
HUMP-53-_jpg.rf.a3fa8fb2e79c9d87833d52e68a63a834.jpg,640,640,Hump,2,357,640,603
SPEED_LIM-1307-_png.rf.a4f5cccb47dc23f6e253de3e65a73bd2.jpg,640,640,Speed Limit -80-,149,178,477,454
LREFRESH-22-_jpg.rf.a525cecba43b4323483f0f71a1115b1e.jpg,640,640,Light Refreshment,96,72,564,511
SPEED_LIM-418-_png.rf.a41aff7179d3fb64ef9d52f599f09e8e.jpg,640,640,Speed Limit -70-,45,253,580,568
STOP-23-_png.rf.a53da9954c1f312a855e732268fd0357.jpg,640,640,Stop,24,48,610,597
SPEED_LIM-550-_png.rf.a425a491b2e317b72ccdcd5f9a281f91.jpg,640,640,Speed limit -40-,66,196,575,598
NP-30-_jpg.rf.a52cd77a33f8f129298cf0880983d186.jpg,640,640,No Parking,207,82,426,359
FROCKS-3-_jpg.rf.a52f10f66857fff50a6580f0cf4d1899.jpg,640,640,Falling Rocks,82,115,546,575
SPNE-1-_jpg.rf.a53ddbb02292c79197e28ec88ff5bd7f.jpg,640,640,Straight Prohibitor No Entry,30,31,616,612
SPEED_LIM-991-_png.rf.a43c8250e3c1f1eb9f6d841cb99f922f.jpg,640,640,Speed Limit -75-,60,189,571,590
RRBEN-1-_png.rf.a48cc4663de9b35a85d103055cb2a6f1.jpg,640,640,Right Reverse Bend,42,28,612,632
SAHED-11-_png.rf.a556886e1ee1f4d4b02b188dbb08a258.jpg,640,640,School Ahead,28,34,616,483
SPEED_LIM-7-_png.rf.a54ffa2441bac05cdd4c1ab5c63f956d.jpg,640,640,Speed Limit 30,50,208,585,601
STOP-9-_png.rf.a4c333ee42e73f57a338a1af54f4a877.jpg,640,640,Stop,24,49,620,595
RWAH-2-_png.rf.a4c468d2d16f36db2a0231ce105a06a7.jpg,640,640,Road Wideness Ahead,32,0,635,613
SPEED_LIM-1040-_png.rf.a564eb68fef4ee9ba69348bea619caaa.jpg,640,640,Speed Limit -120-,100,150,534,495
SPEED_LIM-2-_jpg.rf.a45c4948fd25ba3c82ac8498b8c60184.jpg,640,640,Speed Limit -20-,140,101,522,258
SPEED_LIM-605-_png.rf.a3efe97479f22b11c0cb50b4edd751bb.jpg,640,640,Speed Limit -60-,62,85,570,521
SPEED_LIM-447-_png.rf.a4e7a4cc1baaefc572b0b0976741010c.jpg,640,640,Speed Limit -70-,74,96,568,544
SPEED_LIM-568-_png.rf.a44a1015dd0ec9a667dc93f78ac5754f.jpg,640,640,Speed Limit -20-,34,64,591,569
NOTHROAD-18-_jpg.rf.a569f2e0540d71ada2bb5c10ba818833.jpg,640,640,No Thorough Road,192,246,447,497
HORNPROHIB-5-_jpg.rf.a48301427905ca9b359f62a492263bb8.jpg,640,640,Horn Prohibited,28,16,616,616
ROUNDAB-5-_png.rf.a59c44d50ec9d1c1c96afc90901dfc67.jpg,640,640,Round About,34,38,627,597
SPEED_LIM-893-_png.rf.a56e68cb7d346131f6092c49851c5c6d.jpg,640,640,Speed Limit -10-,6,235,632,574
BA-55-_png.rf.a579dea6f399c67c62fb9531319c13fd.jpg,640,640,Barrier Ahead,37,37,611,600
SPEED_LIM-917-_png.rf.a4c6cbaa2db3a9d7e281fd658cb3d18d.jpg,640,640,Speed Limit -50-,87,117,554,513
PEDC-47-_png.rf.a51e05c85b9641911dbedeab0c38228b.jpg,640,640,Pedestrian Crossing,35,59,599,594
RESTP-27-_png.rf.a5a3b38b1f734a0485fb462911332694.jpg,640,640,Resting Place,64,22,587,602
SPEED_LIM-440-_png.rf.a52affcf14ac8614e333e3e42894b71b.jpg,640,640,Speed Limit -50-,50,117,589,548
LHC-28-_jpg.rf.a61974063e1cccebdd45e15baf34159b.jpg,640,640,Left hand curve,99,106,559,508
SPEED_LIM-810-_png.rf.a5c369a54b04c43572b56593ddbc80a8.jpg,640,640,Speed Limit -60-,81,106,546,547
HOSPI-29-_jpg.rf.a5b6dd358ac2f1bdb3e816212ed93c10.jpg,640,640,Hospital,104,38,536,396
SPEED_LIM-1173-_png.rf.a5fdaab3f829d60f0683ed440afbc54f.jpg,640,640,Speed limit -40-,115,146,511,500
STEEPDES-72-_png.rf.a5a8707e9ef8d3fe1ffa72173b715c3d.jpg,640,640,Steep Desecnt,29,55,619,585
SPEED_LIM-727-_png.rf.a64b55f9746cb9c550aa181188ec29fe.jpg,640,640,Speed Limit -20-,113,107,568,530
STEEPDES-39-_png.rf.a66ecaf27f7272807739b81a031d5ef3.jpg,640,640,Steep Desecnt,51,35,602,621
SPEED_LIM-1252-_png.rf.a50a7f6da70be81f8b4b58a0ece9b8c3.jpg,640,640,Speed Limit -60-,138,155,497,480
HORNPROHIB-20-_jpg.rf.a646ef801a7598aaac0c9c0f0b4b8b49.jpg,640,640,Horn Prohibited,5,15,628,569
GIVEWAY-76-_jpg.rf.a61dfa18660bf88756d26ee9cd96bbcd.jpg,640,640,Give Way,137,30,530,336
SPEED_LIM-1035-_png.rf.a54eaccf709a17dcee28c97945aa0b5a.jpg,640,640,Speed Limit -70-,113,128,521,505
SPEED_LIM-849-_png.rf.a68313c1eb9bbb29a34fb7461e6f9b4e.jpg,640,640,Speed Limit -90-,76,113,549,519
FROCKS-16-_png.rf.a6529c97e3952a439dc534472074a2ed.jpg,640,640,Falling Rocks,111,145,518,593
RRBEN-69-_jpg.rf.a570b5bd0213a7afae1cf30114e07f4a.jpg,640,640,Right Reverse Bend,36,22,637,594
SPEED_LIM-10-_jpg.rf.a69493a01532f56d4d2e95950ca4ac15.jpg,640,640,Speed limit -40-,155,146,474,412
SPEED_LIM-1060-_png.rf.a658607dcad41074d08ab95c46422772.jpg,640,640,Speed Limit -80-,115,144,528,496
RRBEN-82-_jpg.rf.a599a82ea8e158cf46e7e1e29a1a6ea5.jpg,640,640,Right Reverse Bend,318,83,527,340
SPEED_LIM-1129-_png.rf.a56455516e1edd7921224793f68ba376.jpg,640,640,Speed Limit -10-,142,172,501,475
SPEED_LIM-697-_png.rf.a6785328dcd6558e126790d668b6a896.jpg,640,640,Speed Limit -120-,83,108,555,535
SPEED_LIM-117-_png.rf.a6ab46d80445cb8828d2fd84b28a97ee.jpg,640,640,Speed Limit -50-,96,142,542,471
CC-30-_png.rf.a5b012a58d183d88a23532d9b711b7e6.jpg,640,640,Cycle Crossing,47,32,605,584
SPEED_LIM-298-_png.rf.a5ac8daeb9975dada2e987c08a532d91.jpg,640,640,Speed limit -40-,105,152,535,494
SPEED_LIM-905-_png.rf.a6d8d8966192bc2579119bb98510e946.jpg,640,640,Speed Limit -70-,10,270,623,606
LRB-7-_jpg.rf.a6b55d6572e0d2faa5399a67aef109bc.jpg,640,640,Right Reverse Bend,361,47,469,183
LRB-7-_jpg.rf.a6b55d6572e0d2faa5399a67aef109bc.jpg,640,640,Speed Limit -60-,374,205,463,307
SPEED_LIM-264-_png.rf.a6bc6dd03387b8890a4b8281550e722a.jpg,640,640,Speed Limit 30,140,198,497,441
RRBEN-13-_jpg.rf.a5f9cd442a94a193561979d6475ebf96.jpg,640,640,Right Reverse Bend,80,76,555,529
SPEED_LIM-496-_png.rf.a6f3db82b5ad79de9606317532882b19.jpg,640,640,Speed Limit 30,8,250,629,578
SPEED_LIM-222-_png.rf.a5a2bfc73d78022d4f50e3c8dd1f7006.jpg,640,640,Speed Limit 30,155,179,498,457
SPEED_LIM-12-_jpg.rf.a5e3f14a9c9f8f435ffd99e892297518.jpg,640,640,Speed Limit -20-,144,115,544,249
NARROWROADAH-37-_jpg.rf.a6d6e1538124b869d7a481f28254be7d.jpg,640,640,Narrow road ahead,73,102,538,541
STEEPDES-2-_jpeg.rf.a6d404b2fb480dc8d3c1843aa95e251b.jpg,640,640,Steep Desecnt,36,34,603,595
SPEED_LIM-515-_png.rf.a6ff94cf4abd59221479c65c24446a75.jpg,640,640,Speed Limit -20-,41,177,594,603
RWAH-7-_jpg.rf.a6310cbbcf06dbcd205156aae221a010.jpg,640,640,Road Wideness Ahead,45,55,580,608
RWAH-7-_jpg.rf.a6310cbbcf06dbcd205156aae221a010.jpg,640,640,Road Wideness Ahead,80,124,537,553
HUMP-62-_jpg.rf.a6155d1dcd46da59551c1cf831730597.jpg,640,640,Hump,33,37,585,499
PLCY-22-_jpg.rf.a73a0954a3b1b0288d55887d67a706b3.jpg,640,640,Parking Lot Scooter and MotorCycle,42,37,597,559
DD-13-_jpg.rf.a77f4a7dd22a557a44e1ccad133cf8d5.jpg,640,640,Dangerous Dip,105,123,573,479
LHC-23-_jpg.rf.a734f3bf65c9231bdcb65650578bd35a.jpg,640,640,Left hand curve,118,35,531,296
SPEED_LIM-147-_png.rf.a775aa79f3114b629b76244f638b5a1d.jpg,640,640,Speed Limit 30,118,165,519,472
PETPUMP-14-_png.rf.a79a71c1f1526def2ab99e4f109b707c.jpg,640,640,Petrol Pump- Gas Station,50,74,628,545
DD-31-_jpg.rf.a73da36520c3bc23cf5f8bd4a2129df2.jpg,640,640,Dangerous Dip,152,92,470,512
RHC-9-_jpg.rf.a71eb1c07b4f432b9e0eacb7124ab48c.jpg,640,640,Right Hand Curve,152,26,354,264
SPEED_LIM-1052-_png.rf.a7876702e5f58afe150ca07e2b5684ca.jpg,640,640,Speed Limit -80-,115,115,541,518
RHPB-41-_jpg.rf.a68f68f776a01303ef63a6649b4bc7ca.jpg,640,640,Right Hair Pin Bend,105,105,574,584
STEEPDES-34-_png.rf.a70e151c9ce600dcc14f552c718f6bb8.jpg,640,640,Steep Desecnt,72,54,600,592
SPEED_LIM-233-_png.rf.a7d0fba4b1bec19d8bb6f143c0f548c3.jpg,640,640,Speed Limit -50-,105,139,524,517
SPEED_LIM-496-_png.rf.a7cce01e22a9fd2cb7366327a9be1435.jpg,640,640,Speed Limit 30,8,250,629,578
SPEED_LIM-379-_png.rf.a6d26fb1c7a7e98641b31285598646c4.jpg,640,640,Speed Limit -90-,159,172,477,449
SAHED-3-_png.rf.a6d4a7c47d0738f58a01ea6d66d5078c.jpg,640,640,School Ahead,74,43,550,610
HUMP-56-_jpg.rf.a6c0244bf01f4feadc69e7964d7559b2.jpg,640,640,Hump,56,51,585,504
SPEED_LIM-661-_png.rf.a8190b069dd0f3d9d3077909e6deace1.jpg,640,640,Speed Limit -10-,118,87,535,530
SPEED_LIM-104-_png.rf.a80047606265958381e03da823d98a32.jpg,640,640,Speed Limit -70-,91,142,521,522
SLIPROAD-22-_png.rf.a75344ad09190ce60ccf6c5d46406951.jpg,640,640,Slippery Road,9,38,599,609
SLIPROAD-22-_png.rf.a75344ad09190ce60ccf6c5d46406951.jpg,640,640,Slippery Road,152,113,535,553
SPEED_LIM-749-_png.rf.a6feb31f8e7d87e0bf1775ac372686de.jpg,640,640,Speed Limit -10-,76,135,568,534
CC-29-_png.rf.a7693708924f5a66801dbe7cb909b998.jpg,640,640,Cycle Crossing,88,112,576,565
SPEED_LIM-432-_png.rf.a76f07de4630ddfaf2a1906d73d736bf.jpg,640,640,Speed Limit -70-,27,118,593,562
SPEED_LIM-447-_png.rf.a80bb6612189dd9e714b9e8b8936ea92.jpg,640,640,Speed Limit -70-,74,96,568,544
SPEED_LIM-1109-_png.rf.a83c47a1fd37855d1d92e55fb721af99.jpg,640,640,Speed Limit -70-,159,185,466,449
HOSPI-9-_png.rf.a6d25c927ce51e9f851138be942b5c43.jpg,640,640,Hospital,170,94,475,389
LHC-31-_jpg.rf.a80ef3f2b3f7d1bf51e621c94de8db60.jpg,640,640,Left hand curve,55,99,600,535
STEEPAS-45-_png.rf.a762d984777c91822b534d4bd3de8681.jpg,640,640,Steep Ascent,32,52,600,605
PEDP-11-_png.rf.a83717ea41b91bc6d62f620125a3e6ac.jpg,640,640,Pedestrian Prohibited,28,26,598,598
PTS-11-_jpg.rf.a831cc60a47e6fdcb3dadddb1b596281.jpg,640,640,Parking This side,166,53,498,583
PLCY-1-_jpg.rf.a846f93fe45db98e80f10ea7a4ec5f51.jpg,640,640,Parking Lot Scooter and MotorCycle,87,104,563,351
SPEED_LIM-213-_png.rf.a843adb29674077d768162743d757e7f.jpg,640,640,Speed Limit -50-,148,116,510,399
HOSPI-29-_jpg.rf.a778c65f8afda193e16d3b614a7bb934.jpg,640,640,Hospital,104,38,536,396
HORNPROHIB-44-_jpg.rf.a857aa49687a67c2a3592b68dbb84267.jpg,640,640,Horn Prohibited,13,28,609,579
SPEED_LIM-1315-_png.rf.a71efcb13bee616bfbd0f9ac7a8325b7.jpg,640,640,Speed Limit -80-,132,201,504,472
HUMP-88-_jpg.rf.a79ec211a02dcd834ee8b14451677ef8.jpg,640,640,Hump,36,72,290,505
HUMP-88-_jpg.rf.a79ec211a02dcd834ee8b14451677ef8.jpg,640,640,Hump,365,93,607,501
SPEED_LIM-620-_png.rf.a7adb8aced9c58a373f5f75eba5c14cb.jpg,640,640,Speed Limit 30,59,64,569,591
SPEED_LIM-1148-_png.rf.a8351499f26db45f25452e6318c856d0.jpg,640,640,Speed Limit -90-,132,121,493,417
SPEED_LIM-107-_png.rf.a83e917726a5e2c60fcbfb1004074358.jpg,640,640,Speed Limit -100-,107,174,536,473
C-22-_jpg.rf.a7c141c2a51298cfd0f7612ac350fdd1.jpg,640,640,Cattle,81,51,577,609
SPEED_LIM-861-_png.rf.a8ca5b4ff5ef3944e5de22dd675f033b.jpg,640,640,Speed limit -40-,104,135,543,504
NARROWROADAH-24-_jpg.rf.a7ead56d68098f12720634ffc8032097.jpg,640,640,Narrow road ahead,128,59,300,326
STEEPDES-10-_png.rf.a852b9dde3827d4daea75ead9399fd46.jpg,640,640,Steep Desecnt,20,20,588,434
SPEED_LIM-671-_png.rf.a8cd61a2b3d082f595ecfa337c10abc8.jpg,640,640,Speed Limit -110-,111,136,535,502
SPEED_LIM-1114-_png.rf.a8afd87e8ef94bb9547741a8f8723727.jpg,640,640,Speed Limit -120-,111,191,544,442
SPEED_LIM-1182-_png.rf.a87bd98dd14eaf9378bf3bc3949f0d05.jpg,640,640,Speed Limit -130-,81,138,574,492
PLCY-1-_png.rf.a8edee92c5fd611f5460e8450d24446c.jpg,640,640,Parking Lot Cycle,164,50,478,589
SPEED_LIM-809-_png.rf.a91947b1ff1791e942cc82d39dfec0b8.jpg,640,640,Speed Limit -50-,74,91,557,567
SPEED_LIM-346-_png.rf.a8537478eb7b0ce7b60e46eb1d1242f4.jpg,640,640,Speed Limit -70-,85,155,563,465
LREFRESH-5-_jpg.rf.a8ec668980a3c98803449558fedf12d8.jpg,640,640,Light Refreshment,44,78,597,526
SPEED_LIM-1048-_png.rf.a8d7d2a96ad618e263a6360a9f597c30.jpg,640,640,Speed Limit -50-,90,140,545,505
SPEED_LIM-1342-_png.rf.a867c73413866e7de3e0a280d5d0ee78.jpg,640,640,Speed Limit -45-,49,231,590,586
SPEED_LIM-58-_png.rf.a76a389b1e9594a3910b8fa7faf71293.jpg,640,640,Speed Limit -70-,42,179,600,593
SPEED_LIM-945-_png.rf.a854277b19c4ce1e5cfcbe3d98a4350f.jpg,640,640,Speed limit -40-,77,119,551,532
SPEED_LIM-682-_png.rf.a8e808f7be0ae784bf78e3f2a4b62e2e.jpg,640,640,Speed limit -40-,76,98,574,556
RRBEN-1-_jpg.rf.a90cf75e8f319753075643bf17d7e61f.jpg,640,640,Right Reverse Bend,128,45,523,443
EP-1-_jpg.rf.a94555b20d4118d8b1750b6fadd88b5d.jpg,640,640,Eating Place,50,33,592,459
FROCKS-3-_png.rf.a8e7ba072321c899d08625f5b2b29e8a.jpg,640,640,Falling Rocks,68,86,583,640
NOSTOPPING-33-_jpg.rf.a915b18d320cb97b1ec13e2666947935.jpg,640,640,No Stopping,372,256,464,362
PTS-1-_jpeg.rf.a86231b377fd313e244d5262a09e0c1c.jpg,640,640,Parking This side,212,83,454,478
STOP-12-_png.rf.a902d6b39a52be43b946aa24a2b9c1ae.jpg,640,640,Stop,86,47,588,567
HORNPROHIB-20-_jpg.rf.a959537a0ea0121a02d55d6966c85040.jpg,640,640,Horn Prohibited,5,15,628,569
PTELE-21-_png.rf.a86454949a98dd0216a0a2290566b449.jpg,640,640,Public Telephone,65,37,587,481

SPEED_LIM-572-_png.rf.a86ea4996c8496a07d0653da7f1c8123.jpg,640,640,Speed Limit 30,36,61,592,557
SPEED_LIM-436-_png.rf.a92f1c30e1f9351032767a07d19ae647.jpg,640,640,Speed Limit -10-,19,72,606,595
SPEED_LIM-1317-_png.rf.a9761dcdad3f7f944a4fc1901f9ce3ec.jpg,640,640,Speed Limit -100-,82,201,554,454
NOTHROAD-9-_jpeg.rf.a98fea4a5f9248198c525c49ee24038a.jpg,640,640,No Thorough Road,107,33,340,230
SPEED_LIM-511-_png.rf.a8f14db1a9f9638f943c52c2a80744b2.jpg,640,640,Speed Limit -55-,60,266,585,609
SPEED_LIM-789-_png.rf.a9506f6dc27e94f2d12e8a34acf54c8d.jpg,640,640,Speed Limit -20-,63,87,573,561
SPEED_LIM-561-_png.rf.a898d1a4f2f1af6a56035bd4e2dc3fc5.jpg,640,640,Speed Limit -50-,43,22,594,399
SPEED_LIM-31-_jpg.rf.a99202ac2f4ba955ed516fa8043d736a.jpg,640,640,Speed limit -40-,190,175,467,400
SPEED_LIM-145-_png.rf.a95081ddefb36c34ee99b921d973cc61.jpg,640,640,Speed Limit 30,133,157,507,475
SPEED_LIM-539-_png.rf.a9b806835018c1a0a7d4a6ad1508503a.jpg,640,640,Speed Limit -65-,54,61,600,593
RRBEN-41-_jpg.rf.a8b213f61325056d73781b25d5e00d17.jpg,640,640,Right Reverse Bend,270,67,559,437
SPEED_LIM-789-_png.rf.a94e749b832b21972b1d9169d3f6c1f1.jpg,640,640,Speed Limit -20-,63,87,573,561
EP-4-_jpg.rf.a9c47c4ab8a0587b7869a47d19f79e47.jpg,640,640,Eating Place,247,158,454,305
SPEED_LIM-267-_png.rf.a9a1ce385ae082fd1fb3719bdbd2249a.jpg,640,640,Speed Limit -60-,137,190,491,454
SPEED_LIM-1165-_png.rf.a9ef0635146383f8e6a00ac2161be8ad.jpg,640,640,Speed Limit -50-,104,143,492,487
HUMP-71-_jpg.rf.a9d4205a41d201c61d961e782f5d1a3a.jpg,640,640,Hump,99,123,522,482
SPEED_LIM-939-_png.rf.a9db7d33dcfdc03eb3a7be40aa32b574.jpg,640,640,Speed Limit 30,77,119,551,532
SPEED_LIM-406-_png.rf.a93850134f7f67cf066ad5d839665ca4.jpg,640,640,Speed Limit -10-,85,258,519,579
NOTHROAD-1-_jpeg.rf.a8918b795e80bffb1243e44d937c3e6e.jpg,640,640,No Thorough Road,204,73,440,322
SPEED_LIM-917-_png.rf.a945bf51abe963da42f1a4da716a29f0.jpg,640,640,Speed Limit -50-,87,117,554,513
SPEED_LIM-727-_png.rf.a96bf1bbb5827c775671fa26a29da807.jpg,640,640,Speed Limit -20-,113,107,568,530
DD-12-_jpeg.rf.aa04ca048f405cd6e15f1649262b96ce.jpg,640,640,Dangerous Dip,149,34,541,593
SPEED_LIM-1305-_png.rf.a9af53f8d28314ba96cb204f7f89128b.jpg,640,640,Speed Limit -60-,171,188,472,471
NP-47-_jpg.rf.a9b815dca413f9bf47cf1d2502131621.jpg,640,640,No Parking,178,121,451,413
SPEED_LIM-378-_png.rf.a92256a588928a37ac85109bc2f8b5c4.jpg,640,640,Speed Limit -80-,162,168,459,444
SPEED_LIM-225-_png.rf.a9a645ed336a64ee9f654ed2ae20c4ae.jpg,640,640,Speed Limit -50-,133,177,503,457
NOTHROAD-3-_png.rf.a94b3e913d4da0f4987318ffb9fbc6f5.jpg,640,640,No Thorough Road,69,42,575,597
SPEED_LIM-977-_png.rf.a9e5ca9fc860c98eb490653390f207ad.jpg,640,640,Speed Limit -5-,89,182,550,590
RESTP-13-_png.rf.a9d250d2e18d1b8a461cd1f20ae58d9c.jpg,640,640,Resting Place,69,99,586,530
NP-7-_jpg.rf.5b88be380738226ebfbc42fe4aba921f.jpg,640,640,No Parking,288,179,338,225
NOTHROAD-8-_jpg.rf.5c63196d3dd83d8126cb3ce37c49799d.jpg,640,640,No Thorough Road,26,53,606,606
SPEED_LIM-143-_png.rf.5b6f824b931abb7490235040d054c2cd.jpg,640,640,Speed Limit 30,183,128,471,317
SPEED_LIM-1164-_png.rf.5c3bea91c2cc62d5376037707e284597.jpg,640,640,Speed Limit -50-,81,128,539,512
NOTHROAD-19-_jpg.rf.5b75dec72f8598fb1afa7f620bda284a.jpg,640,640,No Thorough Road,105,179,518,370
PEDP-13-_png.rf.5bb1b4f84b768c7868299318df4bbace.jpg,640,640,Pedestrian Prohibited,26,8,640,614
BA-18-_png.rf.5b94163f96f3ef39ab642ed87a1ed209.jpg,640,640,Barrier Ahead,67,29,577,560
STEEPDES-62-_png.rf.5c040b868b40a0dda78fd944d8c34d78.jpg,640,640,Steep Desecnt,3,18,624,613
SPEED_LIM-869-_png.rf.5c66718a94d24e7aa4b2d1b4e67a2094.jpg,640,640,Speed Limit 30,104,135,543,504
PTELE-59-_png.rf.5c6348595426c9a267644e4c4b941501.jpg,640,640,Public Telephone,62,35,590,618
STEEPDES-46-_png.rf.5c1641b46f4eb255fe5263c6eb1f15f6.jpg,640,640,Steep Desecnt,32,33,628,617
CC-10-_png.rf.5caa7764cf07be5ca8a06a43ef75c0f6.jpg,640,640,Cycle Crossing,65,37,599,605
RRBEN-37-_jpg.rf.5caafbd8118a8cdb2944db44d7212fc9.jpg,640,640,Right Reverse Bend,41,23,600,361

NARROWROADAH-7-_jpg.rf.5cf25c5bb8f4f700df4d6cac8cbb1bfd.jpg,640,640,Narrow road ahead,369,72,584,383
STOP-27-_jpg.rf.5cc6c1e9eac82a7a9b9a1bf1ebfa223b.jpg,640,640,Stop,45,66,618,608
LHC-10-_jpg.rf.5cfbf0700543b758ae513d1954d049ed.jpg,640,640,Left hand curve,184,76,329,256
PTELE-7-_png.rf.5cefe64af846d4908808717662375df5.jpg,640,640,Public Telephone,5,44,635,612
SPEED_LIM-1175-_png.rf.5cfcfc26041dc956180b950d34cddf37.jpg,640,640,Speed Limit -60-,104,124,496,511
RRBEN-77-_jpg.rf.5c831bc81783110f6f05ce732cf0eae2.jpg,640,640,Right Reverse Bend,84,144,544,469
SPEED_LIM-1113-_png.rf.5d0a9cbb5bfa82be258a7c443d41c976.jpg,640,640,Speed Limit -110-,127,201,509,434
SPEED_LIM-113-_png.rf.5d0f5e10b271414ff74c3e225ea4b6bf.jpg,640,640,Speed Limit -60-,144,159,518,474
C-13-_jpg.rf.5d387df7869b43ce74ab7f8f9dc2787c.jpg,640,640,Cattle,7,54,185,280
SPEED_LIM-163-_png.rf.5d339bda62110f2c763a45928cb73838.jpg,640,640,Speed Limit -50-,137,177,516,473
FROCKS-12-_jpg.rf.5c5722192121518e514d66b20bd35cf8.jpg,640,640,Falling Rocks,96,32,594,612
C-16-_png.rf.5d351c92017490a476427be98d3e8c1d.jpg,640,640,Cattle,32,43,592,599
SLIPROAD-3-_png.rf.5d397d4d78b6b84331d33855c4b7a49a.jpg,640,640,Slippery Road,35,40,605,622
HUMP-21-_jpg.rf.5c16c7400de1ae021de3d1fe65efd2cd.jpg,640,640,Hump,96,97,579,492
RRBEN-75-_jpg.rf.5cd52a4de80dde58f024bb836b44f443.jpg,640,640,Right Reverse Bend,100,45,537,487
NOSTOPPING-22-_jpg.rf.5d4dc2d35ba44d21c28890e893ffcbc7.jpg,640,640,No Stopping,357,135,520,378
SPEED_LIM-545-_png.rf.5d3bc8733fa3864bc4eea0840801760c.jpg,640,640,Speed limit -15-,103,173,538,591
GIVEWAY-49-_jpg.rf.5d574fcba5611450ee01ee451408abc6.jpg,640,640,Give Way,472,75,614,283
SLIPROAD-6-_jpg.rf.5d464bc65fd6ad4f1e89ee51cbd58f1b.jpg,640,640,Slippery Road,358,17,432,143
FROCKS-30-_jpg.rf.5d6ba75db23ca6083c6cdb65c6f9564f.jpg,640,640,Falling Rocks,32,13,462,540
CC-11-_png.rf.5d6c57cebf9f251bd023d04e277cc879.jpg,640,640,Cycle Crossing,52,34,600,604
SAHED-40-_png.rf.5d6e832aa0aaeeecc1b9fffde28401d3.jpg,640,640,School Ahead,40,48,627,623
SPEED_LIM-448-_png.rf.5ba58ae37042e7b7cbaeb95cc9c70ae4.jpg,640,640,Speed Limit -80-,46,93,579,550
RHPB-3-_png.rf.5d368e345d27e7995d4970ff49dd5fa1.jpg,640,640,Right Hair Pin Bend,153,121,491,615
PEDP-13-_png.rf.5d30b5c5b82ed57f5e3772b17b16a9be.jpg,640,640,Pedestrian Prohibited,26,8,640,614
SPEED_LIM-895-_png.rf.5d755c4a143b6a88351816bc5d430434.jpg,640,640,Speed Limit -20-,6,235,632,574
SPEED_LIM-539-_png.rf.5d74571a55ac89784c87c59229f0fa81.jpg,640,640,Speed Limit -65-,54,61,600,593
SPEED_LIM-35-_png.rf.5d75fd3ead6b075e16b18623b70ad598.jpg,640,640,Speed Limit -90-,47,236,580,577
SPEED_LIM-136-_png.rf.5d5d55d73e0a3b7bd71e676745f5f217.jpg,640,640,Speed Limit -60-,82,165,555,505
RRBEN-3-_jpg.rf.5b69b7bf32d65c1728aa8a25276f1dc9.jpg,640,640,Right Reverse Bend,181,99,453,370
PTS-1-_png.rf.5d4fbfca801013333cc65f76af01dfdf.jpg,640,640,Parking This side,100,32,548,544
CC-13-_jpg.rf.5bcc8f56c89dda9001f050efe671177b.jpg,640,640,Give Way,233,185,418,306
HUMP-54-_jpg.rf.5c43ac47e512d5f8a0349b5976645f6d.jpg,640,640,Hump,72,87,584,533
LHC-19-_jpg.rf.5da46c3ed35d0777eb3d43a330c62b07.jpg,640,640,Left hand curve,115,131,600,460
LHC-18-_jpg.rf.5daa8d9dcf59b9a5fc41df3787813637.jpg,640,640,Left hand curve,20,67,605,580
PETPUMP-27-_png.rf.5b6a94d4fb841a7a18708c35e1fb587b.jpg,640,640,Petrol Pump- Gas Station,72,59,585,563
SPEED_LIM-873-_png.rf.5df52da3b712e7c706e5030e6d01bc99.jpg,640,640,Speed Limit -80-,104,128,533,497
STEEPAS-27-_png.rf.5dcb3102f6f6c3f192f6a6e979155af3.jpg,640,640,Steep Ascent,43,26,602,602
DD-24-_jpg.rf.5c22f47fbaaee32da56fc9d827a81d04.jpg,640,640,Dangerous Dip,289,266,446,575
SPEED_LIM-286-_png.rf.5c5fd99498c0fb670e390b236327f667.jpg,640,640,Speed Limit -80-,63,240,583,545
SPEED_LIM-42-_png.rf.5e0961e7a56909e4b9d3cc094161a26e.jpg,640,640,Speed Limit -60-,208,242,445,393
GIVEWAY-84-_jpg.rf.5bd28cdcc3844ebe77aa1a03d8e39111.jpg,640,640,Give Way,147,102,530,508
PTELE-34-_png.rf.5ba517da94897ce3ec828990c6329fea.jpg,640,640,Public Telephone,49,123,598,538

